Time,Extension,Load
(s),(mm),(N)
"4.06000","174.55376","104.44087"
"4.07000","174.58379","104.65427"
"4.08000","174.61374","104.86933"
"4.09000","174.64365","105.08500"
"4.10000","174.67358","105.29838"
"4.11000","174.70360","105.51201"
"4.12000","174.73364","105.73100"
"4.13000","174.76366","105.94904"
"4.14000","174.79361","106.16700"
"4.15000","174.82352","106.38223"
"4.16000","174.85345","106.60229"
"4.17000","174.88347","106.82190"
"4.18000","174.91356","107.03701"
"4.19000","174.94365","107.24864"
"4.20000","174.97369","107.46404"
"4.21000","175.00366","107.68139"
"4.22000","175.03358","107.89811"
"4.23000","175.06358","108.10881"
"4.24000","175.09363","108.31812"
"4.25000","175.12367","108.53240"
"4.26000","175.15370","108.74477"
"4.27000","175.18367","108.95561"
"4.28000","175.21359","109.16915"
"4.29000","175.24356","109.38419"
"4.30000","175.27357","109.60058"
"4.31000","175.30362","109.81178"
"4.32000","175.33365","110.02461"
"4.33000","175.36365","110.24204"
"4.34000","175.39360","110.46096"
"4.35000","175.42357","110.67466"
"4.36000","175.45358","110.88789"
"4.37000","175.48366","111.10384"
"4.38000","175.51372","111.31731"
"4.39000","175.54370","111.52867"
"4.40000","175.57364","111.74383"
"4.41000","175.60355","111.95798"
"4.42000","175.63356","112.17113"
"4.43000","175.66364","112.38236"
"4.44000","175.69373","112.59532"
"4.45000","175.72374","112.80990"
"4.46000","175.75368","113.02168"
"4.47000","175.78357","113.23430"
"4.48000","175.81352","113.44523"
"4.49000","175.84355","113.65627"
"4.50000","175.87363","113.86845"
"4.51000","175.90364","114.07741"
"4.52000","175.93362","114.28722"
"4.53000","175.96359","114.49900"
"4.54000","175.99362","114.71198"
"4.55000","176.02370","114.92492"
"4.56000","176.05379","115.13136"
"4.57000","176.08385","115.34090"
"4.58000","176.11383","115.55476"
"4.59000","176.14377","115.76995"
"4.60000","176.17371","115.98164"
"4.61000","176.20370","116.19308"
"4.62000","176.23370","116.40115"
"4.63000","176.26370","116.61069"
"4.64000","176.29366","116.82196"
"4.65000","176.32355","117.03391"
"4.66000","176.35347","117.24548"
"4.67000","176.38347","117.45810"
"4.68000","176.41353","117.67051"
"4.69000","176.44357","117.88100"
"4.70000","176.47360","118.09217"
"4.71000","176.50356","118.30058"
"4.72000","176.53351","118.51196"
"4.73000","176.56352","118.72264"
"4.74000","176.59358","118.93034"
"4.75000","176.62369","119.14161"
"4.76000","176.65375","119.35011"
"4.77000","176.68372","119.55879"
"4.78000","176.71364","119.76973"
"4.79000","176.74362","119.98237"
"4.80000","176.77367","120.19415"
"4.81000","176.80374","120.40459"
"4.82000","176.83379","120.61581"
"4.83000","176.86374","120.83082"
"4.84000","176.89365","121.04620"
"4.85000","176.92358","121.25818"
"4.86000","176.95358","121.46861"
"4.87000","176.98363","121.68193"
"4.88000","177.01369","121.89519"
"4.89000","177.04367","122.10448"
"4.90000","177.07359","122.31471"
"4.91000","177.10353","122.52047"
"4.92000","177.13354","122.72819"
"4.93000","177.16364","122.93983"
"4.94000","177.19371","123.14701"
"4.95000","177.22374","123.35474"
"4.96000","177.25369","123.56042"
"4.97000","177.28363","123.76880"
"4.98000","177.31363","123.97681"
"4.99000","177.34367","124.18308"
"5.00000","177.37373","124.39561"
"5.01000","177.40376","124.60442"
"5.02000","177.43372","124.81748"
"5.03000","177.46364","125.02556"
"5.04000","177.49361","125.23648"
"5.05000","177.52362","125.44904"
"5.06000","177.55371","125.65839"
"5.07000","177.58379","125.86707"
"5.08000","177.61378","126.07803"
"5.09000","177.64372","126.29041"
"5.10000","177.67366","126.49897"
"5.11000","177.70366","126.71034"
"5.12000","177.73372","126.92173"
"5.13000","177.76378","127.13087"
"5.14000","177.79375","127.33688"
"5.15000","177.82364","127.54395"
"5.16000","177.85350","127.75407"
"5.17000","177.88344","127.95956"
"5.18000","177.91347","128.16582"
"5.19000","177.94357","128.37032"
"5.20000","177.97362","128.57916"
"5.21000","178.00360","128.78650"
"5.22000","178.03352","128.99440"
"5.23000","178.06352","129.20439"
"5.24000","178.09360","129.41080"
"5.25000","178.12370","129.62019"
"5.26000","178.15376","129.82816"
"5.27000","178.18375","130.03613"
"5.28000","178.21367","130.24722"
"5.29000","178.24362","130.45840"
"5.30000","178.27364","130.66962"
"5.31000","178.30371","130.87546"
"5.32000","178.33374","131.08253"
"5.33000","178.36372","131.29472"
"5.34000","178.39366","131.50819"
"5.35000","178.42361","131.71469"
"5.36000","178.45363","131.92017"
"5.37000","178.48367","132.12935"
"5.38000","178.51373","132.33716"
"5.39000","178.54372","132.54230"
"5.40000","178.57362","132.74945"
"5.41000","178.60355","132.95587"
"5.42000","178.63354","133.16139"
"5.43000","178.66362","133.36885"
"5.44000","178.69371","133.57120"
"5.45000","178.72374","133.77258"
"5.46000","178.75368","133.97708"
