Time,Extension,Load
(s),(mm),(N)
"2.31000","164.70837","23.06115"
"2.32000","164.71837","23.16048"
"2.33000","164.72841","23.26409"
"2.34000","164.73849","23.36810"
"2.35000","164.74860","23.46737"
"2.36000","164.75870","23.56386"
"2.37000","164.76875","23.66449"
"2.38000","164.77876","23.76628"
"2.39000","164.78874","23.86264"
"2.40000","164.79869","23.95745"
"2.41000","164.80865","24.05503"
"2.42000","164.81868","24.15356"
"2.43000","164.82869","24.24877"
"2.44000","164.83867","24.34020"
"2.45000","164.84862","24.43607"
"2.46000","164.85855","24.53875"
"2.47000","164.86847","24.63899"
"2.48000","164.87843","24.73534"
"2.49000","164.88841","24.83215"
"2.50000","164.89842","24.93489"
"2.51000","164.90843","25.03575"
"2.52000","164.91849","25.13607"
"2.53000","164.92854","25.23691"
"2.54000","164.93864","25.34090"
"2.55000","164.94875","25.44219"
"2.56000","164.95879","25.54047"
"2.57000","164.96880","25.63643"
"2.58000","164.97878","25.73483"
"2.59000","164.98877","25.83333"
"2.60000","164.99876","25.93136"
"2.61000","165.00876","26.02630"
"2.62000","165.01872","26.12270"
"2.63000","165.02866","26.22054"
"2.64000","165.03857","26.31757"
"2.65000","165.04845","26.41051"
"2.66000","165.05840","26.50489"
"2.67000","165.06837","26.60228"
"2.68000","165.07837","26.69901"
"2.69000","165.08836","26.79544"
"2.70000","165.09840","26.89215"
"2.71000","165.10846","26.99120"
"2.72000","165.11855","27.08940"
"2.73000","165.12863","27.18596"
"2.74000","165.13870","27.28004"
"2.75000","165.14874","27.37786"
"2.76000","165.15874","27.47764"
"2.77000","165.16870","27.57709"
"2.78000","165.17867","27.67520"
"2.79000","165.18867","27.77601"
"2.80000","165.19868","27.87495"
"2.81000","165.20866","27.96773"
"2.82000","165.21861","28.06163"
"2.83000","165.22853","28.16121"
"2.84000","165.23846","28.25987"
"2.85000","165.24844","28.35243"
"2.86000","165.25841","28.44385"
"2.87000","165.26840","28.54297"
"2.88000","165.27840","28.64220"
"2.89000","165.28839","28.73690"
"2.90000","165.29842","28.82830"
"2.91000","165.30850","28.92376"
"2.92000","165.31862","29.02118"
"2.93000","165.32870","29.11725"
"2.94000","165.33873","29.21178"
"2.95000","165.34871","29.30922"
"2.96000","165.35866","29.40666"
"2.97000","165.36864","29.50283"
"2.98000","165.37865","29.59807"
"2.99000","165.38870","29.69422"
"3.00000","165.39874","29.79163"
"3.01000","165.40874","29.88926"
"3.02000","165.41867","29.98653"
"3.03000","165.42857","30.08356"
"3.04000","165.43854","30.18316"
"3.05000","165.44850","30.27907"
"3.06000","165.45845","30.37350"
"3.07000","165.46844","30.46722"
"3.08000","165.47847","30.56441"
"3.09000","165.48856","30.65935"
"3.10000","165.49866","30.75109"
"3.11000","165.50874","30.83948"
"3.12000","165.51878","30.93177"
"3.13000","165.52881","31.02649"
"3.14000","165.53876","31.12219"
"3.15000","165.54872","31.21453"
"3.16000","165.55873","31.30871"
"3.17000","165.56874","31.40470"
"3.18000","165.57872","31.49986"
"3.19000","165.58868","31.59076"
"3.20000","165.59862","31.68270"
"3.21000","165.60854","31.77742"
"3.22000","165.61848","31.87214"
"3.23000","165.62842","31.96583"
"3.24000","165.63837","32.06317"
"3.25000","165.64838","32.16002"
"3.26000","165.65842","32.25450"
"3.27000","165.66844","32.34711"
"3.28000","165.67851","32.44220"
"3.29000","165.68860","32.53766"
"3.30000","165.69868","32.63155"
"3.31000","165.70872","32.72264"
"3.32000","165.71870","32.81335"
"3.33000","165.72870","32.90681"
"3.34000","165.73872","32.99879"
"3.35000","165.74875","33.08843"
"3.36000","165.75876","33.17594"
"3.37000","165.76875","33.26715"
"3.38000","165.77870","33.35804"
"3.39000","165.78860","33.44846"
"3.40000","165.79849","33.53811"
"3.41000","165.80843","33.63079"
"3.42000","165.81841","33.72343"
"3.43000","165.82838","33.81763"
"3.44000","165.83836","33.90989"
"3.45000","165.84837","34.00354"
"3.46000","165.85843","34.09563"
"3.47000","165.86853","34.18880"
"3.48000","165.87863","34.28074"
"3.49000","165.88873","34.37292"
"3.50000","165.89877","34.46584"
"3.51000","165.90877","34.56020"
"3.52000","165.91872","34.65199"
"3.53000","165.92870","34.74289"
"3.54000","165.93867","34.83404"
"3.55000","165.94868","34.92552"
"3.56000","165.95869","35.01353"
"3.57000","165.96863","35.10067"
"3.58000","165.97856","35.19081"
"3.59000","165.98853","35.28273"
"3.60000","165.99847","35.37173"
