Time,Extension,Load
(s),(mm),(N)
"3.93000","166.41965","38.50717"
"3.94000","166.42970","38.59509"
"3.95000","166.43977","38.68528"
"3.96000","166.44984","38.77411"
"3.97000","166.45987","38.86110"
"3.98000","166.46988","38.94945"
"3.99000","166.47989","39.03970"
"4.00000","166.48991","39.12933"
"4.01000","166.49992","39.21612"
"4.02000","166.50995","39.30170"
"4.03000","166.51993","39.39177"
"4.04000","166.52986","39.48287"
"4.05000","166.53976","39.57100"
"4.06000","166.54965","39.65547"
"4.07000","166.55960","39.74122"
"4.08000","166.56960","39.82602"
"4.09000","166.57956","39.91000"
"4.10000","166.58954","39.99311"
"4.11000","166.59956","40.08247"
"4.12000","166.60962","40.17173"
"4.13000","166.61971","40.25919"
"4.14000","166.62981","40.34394"
"4.15000","166.63988","40.43095"
"4.16000","166.64992","40.51874"
"4.17000","166.65996","40.60647"
"4.18000","166.66994","40.68980"
"4.19000","166.67992","40.77404"
"4.20000","166.68990","40.86018"
"4.21000","166.69991","40.94816"
"4.22000","166.70985","41.03345"
"4.23000","166.71977","41.11791"
"4.24000","166.72971","41.20620"
"4.25000","166.73964","41.29580"
"4.26000","166.74959","41.38325"
"4.27000","166.75955","41.46916"
"4.28000","166.76953","41.55553"
"4.29000","166.77956","41.64464"
"4.30000","166.78960","41.73542"
"4.31000","166.79967","41.82315"
"4.32000","166.80977","41.91021"
"4.33000","166.81989","41.99590"
"4.34000","166.82994","42.08233"
"4.35000","166.83995","42.16698"
"4.36000","166.84995","42.25198"
"4.37000","166.85992","42.33884"
"4.38000","166.86990","42.42535"
"4.39000","166.87990","42.50818"
"4.40000","166.88988","42.59323"
"4.41000","166.89986","42.67883"
"4.42000","166.90982","42.76530"
"4.43000","166.91974","42.84949"
"4.44000","166.92966","42.93594"
"4.45000","166.93964","43.02410"
"4.46000","166.94962","43.11262"
"4.47000","166.95958","43.19758"
"4.48000","166.96957","43.28367"
"4.49000","166.97961","43.37037"
"4.50000","166.98969","43.45864"
"4.51000","166.99977","43.54479"
"4.52000","167.00984","43.63063"
"4.53000","167.01988","43.71683"
"4.54000","167.02991","43.80304"
"4.55000","167.03987","43.88785"
"4.56000","167.04982","43.97129"
"4.57000","167.05983","44.05667"
"4.58000","167.06982","44.14340"
"4.59000","167.07982","44.23080"
"4.60000","167.08980","44.31498"
"4.61000","167.09973","44.39843"
"4.62000","167.10963","44.48297"
"4.63000","167.11957","44.56853"
"4.64000","167.12952","44.64901"
"4.65000","167.13951","44.73195"
"4.66000","167.14954","44.81743"
"4.67000","167.15956","44.90603"
"4.68000","167.16959","44.99340"
"4.69000","167.17966","45.08154"
"4.70000","167.18977","45.16832"
"4.71000","167.19987","45.25668"
"4.72000","167.20993","45.34188"
