Time,Extension,Load
(s),(mm),(N)
"2.44000","169.69411","67.64495"
"2.45000","169.72411","67.88592"
"2.46000","169.75404","68.12881"
"2.47000","169.78397","68.36789"
"2.48000","169.81393","68.60549"
"2.49000","169.84399","68.84391"
"2.50000","169.87408","69.08651"
"2.51000","169.90414","69.32593"
"2.52000","169.93413","69.56209"
"2.53000","169.96407","69.79877"
"2.54000","169.99402","70.03682"
"2.55000","170.02402","70.27728"
"2.56000","170.05411","70.51294"
"2.57000","170.08418","70.74958"
"2.58000","170.11417","70.98862"
"2.59000","170.14406","71.22713"
"2.60000","170.17392","71.46175"
"2.61000","170.20384","71.70139"
"2.62000","170.23383","71.94121"
"2.63000","170.26385","72.17995"
"2.64000","170.29388","72.41551"
"2.65000","170.32385","72.65491"
"2.66000","170.35382","72.89214"
"2.67000","170.38382","73.12736"
"2.68000","170.41391","73.36416"
"2.69000","170.44402","73.59970"
"2.70000","170.47406","73.83221"
"2.71000","170.50401","74.06577"
"2.72000","170.53395","74.29984"
"2.73000","170.56393","74.53335"
"2.74000","170.59399","74.76498"
"2.75000","170.62407","74.99916"
"2.76000","170.65411","75.23125"
"2.77000","170.68408","75.46497"
"2.78000","170.71400","75.70056"
"2.79000","170.74396","75.93523"
"2.80000","170.77399","76.16875"
"2.81000","170.80406","76.39904"
"2.82000","170.83412","76.63210"
"2.83000","170.86412","76.86699"
"2.84000","170.89404","77.10126"
"2.85000","170.92397","77.33370"
"2.86000","170.95396","77.56550"
"2.87000","170.98402","77.79822"
"2.88000","171.01410","78.03076"
"2.89000","171.04410","78.26231"
"2.90000","171.07404","78.49445"
"2.91000","171.10397","78.72485"
"2.92000","171.13397","78.95288"
"2.93000","171.16402","79.18437"
"2.94000","171.19409","79.41087"
"2.95000","171.22412","79.63705"
"2.96000","171.25406","79.86607"
"2.97000","171.28398","80.09359"
"2.98000","171.31396","80.32419"
"2.99000","171.34399","80.55488"
"3.00000","171.37404","80.78644"
"3.01000","171.40404","81.01454"
"3.02000","171.43398","81.24381"
"3.03000","171.46390","81.47447"
"3.04000","171.49388","81.70444"
"3.05000","171.52396","81.93398"
"3.06000","171.55408","82.16608"
"3.07000","171.58415","82.39754"
"3.08000","171.61412","82.63129"
"3.09000","171.64404","82.86241"
"3.10000","171.67398","83.08821"
"3.11000","171.70399","83.31824"
"3.12000","171.73407","83.54877"
"3.13000","171.76411","83.77654"
"3.14000","171.79410","84.00159"
"3.15000","171.82402","84.22577"
"3.16000","171.85396","84.45267"
"3.17000","171.88397","84.67772"
"3.18000","171.91403","84.90588"
"3.19000","171.94408","85.12971"
"3.20000","171.97406","85.35349"
"3.21000","172.00398","85.57751"
"3.22000","172.03389","85.80478"
"3.23000","172.06387","86.03119"
"3.24000","172.09393","86.25623"
"3.25000","172.12402","86.48423"
"3.26000","172.15405","86.71430"
"3.27000","172.18402","86.94171"
"3.28000","172.21394","87.16399"
"3.29000","172.24393","87.38914"
"3.30000","172.27396","87.61726"
"3.31000","172.30405","87.84654"
"3.32000","172.33412","88.07230"
"3.33000","172.36412","88.29845"
"3.34000","172.39406","88.52499"
"3.35000","172.42401","88.75220"
"3.36000","172.45404","88.97956"
"3.37000","172.48412","89.20130"
"3.38000","172.51416","89.42198"
"3.39000","172.54414","89.64540"
"3.40000","172.57404","89.87044"
"3.41000","172.60394","90.09231"
"3.42000","172.63396","90.30934"
"3.43000","172.66402","90.52998"
"3.44000","172.69409","90.75089"
"3.45000","172.72409","90.97231"
"3.46000","172.75401","91.19189"
"3.47000","172.78394","91.41325"
"3.48000","172.81392","91.63564"
"3.49000","172.84396","91.85979"
"3.50000","172.87405","92.07984"
"3.51000","172.90408","92.29855"
"3.52000","172.93405","92.51876"
"3.53000","172.96399","92.74142"
"3.54000","172.99397","92.96556"
"3.55000","173.02400","93.18908"
"3.56000","173.05408","93.41028"
"3.57000","173.08414","93.63199"
"3.58000","173.11412","93.85482"
"3.59000","173.14407","94.07925"
"3.60000","173.17404","94.29971"
"3.61000","173.20406","94.51877"
"3.62000","173.23409","94.73511"
"3.63000","173.26410","94.95399"
"3.64000","173.29408","95.17304"
"3.65000","173.32401","95.39196"
"3.66000","173.35394","95.60859"
"3.67000","173.38394","95.82726"
"3.68000","173.41397","96.04945"
"3.69000","173.44403","96.26804"
"3.70000","173.47403","96.48663"
"3.71000","173.50397","96.70313"
"3.72000","173.53391","96.92677"
"3.73000","173.56389","97.14783"
"3.74000","173.59393","97.36672"
"3.75000","173.62401","97.58572"
"3.76000","173.65405","97.80550"
"3.77000","173.68402","98.02654"
"3.78000","173.71397","98.24693"
"3.79000","173.74396","98.46762"
"3.80000","173.77402","98.68827"
"3.81000","173.80411","98.90778"
"3.82000","173.83414","99.12825"
"3.83000","173.86409","99.34760"
"3.84000","173.89401","99.56838"
"3.85000","173.92395","99.78607"
"3.86000","173.95395","100.00640"
"3.87000","173.98401","100.22340"
"3.88000","174.01405","100.43694"
"3.89000","174.04405","100.64990"
"3.90000","174.07401","100.86774"
"3.91000","174.10397","101.08484"
"3.92000","174.13400","101.30088"
"3.93000","174.16406","101.51740"
"3.94000","174.19411","101.73600"
"3.95000","174.22412","101.95340"
"3.96000","174.25406","102.16983"
"3.97000","174.28400","102.38609"
"3.98000","174.31400","102.60304"
"3.99000","174.34406","102.81897"
"4.00000","174.37411","103.03769"
"4.01000","174.40414","103.25358"
"4.02000","174.43410","103.47127"
"4.03000","174.46404","103.68763"
"4.04000","174.49402","103.90574"
"4.05000","174.52405","104.12341"
"4.06000","174.55412","104.33878"
"4.07000","174.58415","104.55386"
"4.08000","174.61412","104.76898"
"4.09000","174.64403","104.98532"
"4.10000","174.67398","105.20158"
"4.11000","174.70398","105.41603"
"4.12000","174.73402","105.62785"
"4.13000","174.76405","105.84148"
"4.14000","174.79401","106.05698"
"4.15000","174.82391","106.27125"
"4.16000","174.85384","106.48512"
"4.17000","174.88385","106.69932"
"4.18000","174.91393","106.91403"
"4.19000","174.94403","107.13180"
"4.20000","174.97408","107.34663"
"4.21000","175.00403","107.56221"
"4.22000","175.03395","107.77764"
"4.23000","175.06393","107.99398"
"4.24000","175.09396","108.20838"
"4.25000","175.12402","108.42533"
"4.26000","175.15405","108.63927"
"4.27000","175.18401","108.85349"
"4.28000","175.21394","109.06699"
"4.29000","175.24393","109.28297"
"4.30000","175.27396","109.49976"
"4.31000","175.30400","109.71423"
"4.32000","175.33403","109.92522"
"4.33000","175.36403","110.14030"
"4.34000","175.39398","110.35620"
"4.35000","175.42397","110.56731"
"4.36000","175.45401","110.77738"
"4.37000","175.48407","110.99097"
"4.38000","175.51411","111.20402"
"4.39000","175.54410","111.41476"
"4.40000","175.57402","111.62890"
"4.41000","175.60393","111.84448"
"4.42000","175.63393","112.05733"
"4.43000","175.66399","112.27137"
"4.44000","175.69408","112.48487"
"4.45000","175.72411","112.69650"
"4.46000","175.75404","112.90904"
"4.47000","175.78395","113.12499"
"4.48000","175.81392","113.34115"
"4.49000","175.84395","113.55602"
"4.50000","175.87402","113.77180"
"4.51000","175.90407","113.98534"
"4.52000","175.93405","114.20170"
"4.53000","175.96402","114.41375"
"4.54000","175.99402","114.62740"
"4.55000","176.02409","114.83829"
"4.56000","176.05418","115.04363"
"4.57000","176.08423","115.25050"
"4.58000","176.11420","115.46021"
"4.59000","176.14413","115.66932"
"4.60000","176.17409","115.87794"
"4.61000","176.20407","116.08496"
"4.62000","176.23409","116.29456"
"4.63000","176.26408","116.50251"
"4.64000","176.29401","116.71326"
"4.65000","176.32390","116.92508"
"4.66000","176.35381","117.13711"
"4.67000","176.38379","117.35069"
"4.68000","176.41385","117.56480"
"4.69000","176.44392","117.77374"
"4.70000","176.47394","117.98679"
"4.71000","176.50389","118.19948"
"4.72000","176.53383","118.41347"
"4.73000","176.56384","118.62471"
"4.74000","176.59393","118.83845"
"4.75000","176.62404","119.05599"
"4.76000","176.65411","119.26891"
"4.77000","176.68408","119.47942"
"4.78000","176.71402","119.68713"
"4.79000","176.74402","119.89793"
"4.80000","176.77405","120.10983"
"4.81000","176.80411","120.31705"
"4.82000","176.83415","120.52338"
"4.83000","176.86411","120.73083"
"4.84000","176.89403","120.94339"
"4.85000","176.92395","121.15424"
"4.86000","176.95395","121.36470"
"4.87000","176.98399","121.57509"
"4.88000","177.01404","121.78645"
"4.89000","177.04402","121.99384"
"4.90000","177.07394","122.20802"
"4.91000","177.10390","122.42203"
"4.92000","177.13393","122.63368"
"4.93000","177.16403","122.84671"
"4.94000","177.19415","123.05566"
"4.95000","177.22417","123.26418"
"4.96000","177.25412","123.47202"
"4.97000","177.28404","123.68123"
"4.98000","177.31401","123.89229"
"4.99000","177.34406","124.09953"
"5.00000","177.37413","124.30987"
"5.01000","177.40414","124.52013"
"5.02000","177.43408","124.72927"
"5.03000","177.46399","124.93591"
"5.04000","177.49394","125.14529"
"5.05000","177.52396","125.35941"
"5.06000","177.55405","125.56572"
"5.07000","177.58411","125.77255"
"5.08000","177.61412","125.98211"
"5.09000","177.64406","126.19351"
"5.10000","177.67403","126.40137"
"5.11000","177.70404","126.60838"
"5.12000","177.73412","126.81724"
"5.13000","177.76418","127.02720"
"5.14000","177.79416","127.23635"
"5.15000","177.82404","127.44524"
"5.16000","177.85390","127.65420"
"5.17000","177.88382","127.86684"
"5.18000","177.91386","128.07755"
"5.19000","177.94394","128.28745"
"5.20000","177.97400","128.49585"
"5.21000","178.00397","128.70535"
"5.22000","178.03391","128.91483"
"5.23000","178.06390","129.12476"
"5.24000","178.09396","129.33101"
"5.25000","178.12408","129.53908"
"5.26000","178.15414","129.74644"
"5.27000","178.18413","129.95091"
"5.28000","178.21404","130.15657"
"5.29000","178.24397","130.36649"
"5.30000","178.27400","130.57712"
"5.31000","178.30409","130.78406"
"5.32000","178.33417","130.98970"
"5.33000","178.36414","131.20067"
"5.34000","178.39407","131.41080"
"5.35000","178.42400","131.61942"
"5.36000","178.45401","131.82521"
"5.37000","178.48405","132.03308"
"5.38000","178.51411","132.24217"
"5.39000","178.54408","132.45056"
"5.40000","178.57399","132.66089"
